Time (s),Mass A X (m),Mass A Y (m),Mass B X (m),Mass B Y (m)
71.80717,-0.0232417,-0.001101857,0.023013,-0.001697328
71.84051,-0.02286138,-0.001154948,0.02275411,-0.001738416
71.87385,-0.02224499,-0.001229332,0.02219624,-0.001791597
71.90718,-0.02161531,-0.001285649,0.02158629,-0.001805549
71.94052,-0.02124709,-0.001313322,0.0211718,-0.001865583
71.97386,-0.02123523,-0.001308713,0.02111075,-0.001872418
72.00719,-0.02163714,-0.001261289,0.02141277,-0.001847847
72.04053,-0.02227008,-0.001213037,0.02194582,-0.001809109
72.07387,-0.02288376,-0.001128287,0.02252992,-0.001762477
72.1072,-0.023275,-0.001076407,0.02293046,-0.001717661
72.14054,-0.02324,-0.001111202,0.02297327,-0.00171991
72.17388,-0.0228361,-0.00115337,0.02263019,-0.001739468
72.20721,-0.02217837,-0.001225564,0.02208048,-0.00178574
72.24055,-0.0215609,-0.001296795,0.0215071,-0.001820454
72.27389,-0.02116904,-0.001308214,0.02115518,-0.001853042
72.30722,-0.0212119,-0.001294321,0.02117984,-0.001858109
72.34056,-0.02162671,-0.001261062,0.02154294,-0.001830635
72.3739,-0.02228583,-0.001225414,0.02209424,-0.001808537
72.40723,-0.02291061,-0.001168782,0.02262641,-0.001754251
72.44057,-0.02329527,-0.001105203,0.02296434,-0.001718125
72.47391,-0.0232869,-0.001122673,0.0229026,-0.001720445
72.50724,-0.02283612,-0.001161485,0.02253983,-0.001769668
72.54058,-0.02218364,-0.001226549,0.02195235,-0.001802292
72.57392,-0.02157839,-0.00129443,0.02140746,-0.001854251
72.60725,-0.02123171,-0.00131348,0.0211032,-0.001881912
72.64059,-0.02125455,-0.001301734,0.02117923,-0.001873976
72.67393,-0.02165321,-0.001262122,0.02162523,-0.001844023
72.70726,-0.0222818,-0.001209675,0.02223385,-0.001793406
72.7406,-0.02286575,-0.001119451,0.0227639,-0.001764178
72.77394,-0.02323962,-0.001086164,0.02304116,-0.001710283
72.80727,-0.02319801,-0.001101307,0.02293334,-0.00171784
72.84061,-0.02279461,-0.001169121,0.02248667,-0.001764125
72.87395,-0.02216911,-0.001222075,0.02187549,-0.001813365
72.90728,-0.02161996,-0.001289631,0.02134769,-0.001865087
72.94062,-0.0213167,-0.001292672,0.02107652,-0.001866889
72.97396,-0.02139029,-0.001288669,0.02122004,-0.001865092
73.00729,-0.02180701,-0.001258859,0.02168932,-0.001837986
73.04063,-0.02239098,-0.001209002,0.02231563,-0.001791422
73.07397,-0.02293456,-0.001123926,0.02286903,-0.001715455
73.1073,-0.023198,-0.001097655,0.0231443,-0.001673774
73.14064,-0.02310535,-0.001113803,0.02296964,-0.001709469
73.17398,-0.02266783,-0.001178452,0.02246641,-0.001766632
73.20731,-0.02208078,-0.001218219,0.02183496,-0.001808387
73.24065,-0.02156661,-0.001232588,0.02125212,-0.001852597
73.27399,-0.02129986,-0.001269318,0.02099497,-0.001875659
73.30732,-0.02147971,-0.001268223,0.02111705,-0.001863535
73.34066,-0.02192892,-0.001236323,0.02160084,-0.001831382
73.374,-0.02251687,-0.001186584,0.02225752,-0.001780031
73.40733,-0.0229976,-0.001106577,0.02278803,-0.001700864
73.44067,-0.02318629,-0.001107789,0.02304577,-0.001678638
73.47401,-0.02302248,-0.00113026,0.02291839,-0.001721817
73.50734,-0.02255492,-0.00120265,0.02244524,-0.001766643
73.54068,-0.02193047,-0.001217913,0.02183883,-0.00179838
73.57402,-0.02146019,-0.001233341,0.02127411,-0.001862195
73.60735,-0.02129207,-0.001261408,0.02103781,-0.001868101
73.64069,-0.02152329,-0.00125984,0.02121139,-0.001869463
73.67403,-0.02203239,-0.0012305,0.0216901,-0.001835562
73.70736,-0.02267124,-0.001172332,0.02228862,-0.001785821
73.7407,-0.02314533,-0.001110082,0.02277942,-0.001708626
73.77404,-0.02324522,-0.001095228,0.02298199,-0.001678214
73.80737,-0.02300507,-0.001141411,0.02279639,-0.001717306
73.84071,-0.02242842,-0.001192359,0.02234465,-0.001761792
73.87405,-0.02179362,-0.001229985,0.02176122,-0.001796303
73.90738,-0.02131641,-0.001296228,0.02129691,-0.001857912
73.94072,-0.02119878,-0.001285767,0.02113542,-0.001862961
73.97406,-0.02147403,-0.001277142,0.02130437,-0.00185813
74.00739,-0.02204036,-0.001236063,0.02180041,-0.00182866
74.04073,-0.02269059,-0.001188525,0.0223557,-0.001792374
74.07407,-0.02315858,-0.001115664,0.02280544,-0.001771281
74.1074,-0.0233068,-0.001103236,0.02292927,-0.001726951
74.14074,-0.02306092,-0.00114316,0.02273238,-0.001743988
74.17408,-0.0224992,-0.001217698,0.02227076,-0.001797696
74.20741,-0.02186114,-0.001228143,0.02168668,-0.001852648
74.24075,-0.02140192,-0.001281326,0.02125894,-0.001878186
74.27409,-0.02125012,-0.001282474,0.02114343,-0.001867662
74.30742,-0.02150024,-0.001274686,0.02139307,-0.001859259
74.34076,-0.02205707,-0.001237692,0.02188552,-0.001823308
74.3741,-0.02269922,-0.001172349,0.02246744,-0.00177413
74.40743,-0.02316312,-0.001127022,0.02285842,-0.001723618
74.44077,-0.02329389,-0.001109618,0.02289456,-0.001704293
74.47411,-0.02299756,-0.00115136,0.02262459,-0.001752073
74.50744,-0.02241115,-0.001202216,0.02212515,-0.001782122
74.54078,-0.02178948,-0.001243404,0.0215476,-0.001819068
74.57412,-0.02133038,-0.001285517,0.02117714,-0.001860229
74.60745,-0.02125624,-0.001277943,0.02113626,-0.00184447
74.64079,-0.02151554,-0.001271773,0.02143744,-0.001850284
74.67413,-0.02205013,-0.001230193,0.02202475,-0.001811336
74.70746,-0.02265019,-0.001186548,0.02260153,-0.001772854
74.7408,-0.02306389,-0.001110415,0.02298863,-0.001709153
74.77414,-0.0231494,-0.00111796,0.02297903,-0.001712192
74.80747,-0.02286807,-0.001160757,0.02263673,-0.001745465
74.84081,-0.02236337,-0.00120045,0.02208405,-0.001806428
74.87415,-0.02178089,-0.001227962,0.02149897,-0.001859642
74.90748,-0.02141178,-0.001275653,0.02112636,-0.001877546
74.94082,-0.02133156,-0.001291415,0.02110429,-0.001879261
74.97416,-0.0216455,-0.001266599,0.02145262,-0.001844993
75.00749,-0.0221723,-0.001225296,0.02205165,-0.001817598
75.04083,-0.02275565,-0.001184639,0.02264802,-0.001772212
75.07417,-0.02309618,-0.001143576,0.02300061,-0.00171742
75.1075,-0.02310652,-0.001130414,0.02298415,-0.001715011
75.14084,-0.02278787,-0.00116391,0.02262904,-0.001743234
75.17418,-0.02223544,-0.001210388,0.02205747,-0.001806509
75.20751,-0.02170466,-0.001225184,0.02148254,-0.001856321
75.24085,-0.02135871,-0.001274059,0.0211198,-0.001883357
75.27419,-0.0213836,-0.001269583,0.02110169,-0.001873788
75.30752,-0.02173583,-0.001241755,0.02146024,-0.001842571
75.34086,-0.02230954,-0.001211366,0.02204748,-0.001819448
75.3742,-0.02285025,-0.001137121,0.02263171,-0.001757653
75.40753,-0.02312684,-0.001094206,0.0229889,-0.001710186
75.44087,-0.02305699,-0.001129068,0.02297002,-0.001714121
75.47421,-0.02266274,-0.001163742,0.02261923,-0.00174322
75.50754,-0.02209698,-0.001209777,0.02207021,-0.00178491
75.54088,-0.02155727,-0.001220768,0.02150929,-0.001804872
75.57422,-0.02125157,-0.001265999,0.02119015,-0.001854672
75.60755,-0.0213345,-0.001271126,0.02120072,-0.001858113
75.64089,-0.02177278,-0.001245597,0.02155665,-0.001826385
75.67423,-0.02236668,-0.001190144,0.02207738,-0.001799168
75.70756,-0.02290601,-0.001113245,0.02261714,-0.001772466
75.7409,-0.02318635,-0.001087512,0.02293075,-0.001708662
75.77424,-0.0231168,-0.001117043,0.02288364,-0.001718509
75.80757,-0.02265796,-0.001174195,0.02255333,-0.001753688
75.84091,-0.02204998,-0.001213091,0.02200958,-0.001783257
75.87425,-0.02151984,-0.00123622,0.02150796,-0.001804654
75.90758,-0.02124848,-0.001277561,0.02124152,-0.001857948
75.94092,-0.02133551,-0.001289228,0.02129998,-0.001861601
75.97426,-0.02179756,-0.001234538,0.02170071,-0.001823433
76.00759,-0.02241066,-0.001198918,0.02220931,-0.001805421
76.04093,-0.0229357,-0.001108598,0.02268135,-0.001752712
76.07427,-0.02321533,-0.001082796,0.02289753,-0.001711593
76.1076,-0.02310405,-0.00111448,0.02280536,-0.001737074
76.14094,-0.02265456,-0.001178542,0.02240264,-0.001767406
76.17428,-0.02204778,-0.001220895,0.02185751,-0.001787754
76.20761,-0.02151619,-0.001287917,0.0213739,-0.001802791
76.24095,-0.02126019,-0.00131155,0.02117989,-0.00184788
76.27429,-0.02136442,-0.001271683,0.02134074,-0.001831819
76.30762,-0.02179732,-0.001254461,0.02178031,-0.00183967
76.34096,-0.02237872,-0.001196004,0.02232806,-0.001775304
76.3743,-0.02289662,-0.001112949,0.02277851,-0.001704651
76.40763,-0.0231802,-0.00109356,0.02294458,-0.001691802
76.44097,-0.02307278,-0.001124512,0.0227693,-0.001724983
76.47431,-0.02263694,-0.001176425,0.02233813,-0.001763501
76.50764,-0.02206061,-0.00123007,0.02178868,-0.001814783
76.54098,-0.02157808,-0.001287388,0.02133173,-0.00185241
76.57432,-0.0213693,-0.00129353,0.02117043,-0.001873602
76.60765,-0.02148746,-0.001274428,0.02139298,-0.001841084
76.64099,-0.02193114,-0.001238697,0.02184322,-0.001820059
76.67433,-0.02249909,-0.00120308,0.02239758,-0.001777627
76.70766,-0.02294474,-0.001125589,0.02283373,-0.001708824
76.741,-0.02312973,-0.001111267,0.02297362,-0.001697876
76.77434,-0.02296728,-0.001145147,0.02275318,-0.001732617
76.80767,-0.02252623,-0.001178609,0.0222795,-0.001773795
76.84101,-0.02196638,-0.001217337,0.02168619,-0.001815832
76.87435,-0.02152114,-0.001234735,0.02121902,-0.001854006
76.90768,-0.02136219,-0.001258229,0.02107013,-0.001868653
76.94102,-0.02155328,-0.001261207,0.02128638,-0.00186299
76.97436,-0.021982,-0.001224538,0.02176753,-0.001825251
77.00769,-0.02250428,-0.001195849,0.02236473,-0.001770752
77.04103,-0.02292715,-0.001117969,0.02282905,-0.001713639
77.07437,-0.02304914,-0.001105568,0.02296078,-0.001695283
77.1077,-0.02284039,-0.001139235,0.02273244,-0.001723444
77.14104,-0.0223586,-0.001199902,0.02227994,-0.001776879
77.17438,-0.02182175,-0.001221547,0.02169009,-0.00179861
77.20771,-0.02144063,-0.001283876,0.02123094,-0.001864082
77.24105,-0.02138131,-0.001272731,0.0210975,-0.00186349
77.27439,-0.0216238,-0.001259601,0.02129971,-0.001859376
77.30772,-0.02212766,-0.001229373,0.02181342,-0.001813953
77.34106,-0.02265023,-0.001183611,0.02236142,-0.001776664
77.3744,-0.02304406,-0.001125733,0.02278423,-0.001727937
77.40773,-0.02312376,-0.001119874,0.02290849,-0.001702596
77.44107,-0.02282196,-0.001167984,0.02270042,-0.001737068
77.47441,-0.02228233,-0.001195573,0.02222556,-0.001760312
77.50774,-0.02171385,-0.001239515,0.02168235,-0.001793807
77.54108,-0.02133525,-0.00128963,0.02127755,-0.001866098
77.57442,-0.02130455,-0.001275053,0.02116609,-0.00185256
77.60775,-0.02162944,-0.001261814,0.02141094,-0.001846485
77.64109,-0.02216221,-0.001222631,0.02187351,-0.0018187
77.67443,-0.02275456,-0.001176156,0.02240426,-0.001782771
77.70776,-0.0231297,-0.001104567,0.02276039,-0.001729967
77.7411,-0.02315625,-0.001133693,0.02284153,-0.001716444
77.77444,-0.02287605,-0.001162798,0.02257717,-0.001736486
77.80777,-0.02234771,-0.001199648,0.02208464,-0.001782738
77.84111,-0.02178154,-0.001247187,0.02158785,-0.001800404
77.87445,-0.02140571,-0.001268006,0.02128416,-0.001837681
77.90778,-0.02135703,-0.001281437,0.02123083,-0.001855365
77.94112,-0.02165381,-0.001263915,0.02151724,-0.001840136
77.97446,-0.02219547,-0.001217152,0.02200908,-0.00180329
78.00779,-0.02276626,-0.001133806,0.02251688,-0.001766512
78.04113,-0.02312572,-0.00107483,0.02281304,-0.001714002
78.07447,-0.02314111,-0.001047204,0.02279634,-0.001716221
78.1078,-0.02280937,-0.00107803,0.02250891,-0.001765196
78.14114,-0.02227871,-0.001175268,0.02200863,-0.001800663
78.17448,-0.02169425,-0.001210345,0.02155941,-0.00185059
78.20781,-0.02133074,-0.001218188,0.02124586,-0.001878761
78.24115,-0.02133176,-0.001196344,0.02125037,-0.001869392
78.27449,-0.02165066,-0.001162251,0.02158766,-0.001846317
78.30782,-0.02218327,-0.001109203,0.02212023,-0.001791666
78.34116,-0.02272258,-0.001071636,0.02260187,-0.001718711
78.3745,-0.02307935,-0.001015846,0.02289408,-0.001691539
78.40783,-0.02308083,-0.001016245,0.02287916,-0.001706082
78.44117,-0.02276342,-0.001062424,0.02252952,-0.001753946
78.47451,-0.02226923,-0.001090749,0.02197073,-0.00179017
78.50784,-0.02173945,-0.001156352,0.02146445,-0.001803469
78.54118,-0.02146365,-0.001191428,0.02120766,-0.001855864
78.57452,-0.02148749,-0.001175276,0.02126198,-0.001843621
78.60785,-0.0218048,-0.001152178,0.02163015,-0.001838828
78.64119,-0.0223138,-0.001111124,0.0221852,-0.001798293
78.67453,-0.0228117,-0.001074464,0.02270391,-0.001765039
78.70786,-0.02307417,-0.001018812,0.02294725,-0.001701605
78.7412,-0.02301916,-0.001024038,0.02287759,-0.001726071
78.77454,-0.02268048,-0.001060844,0.02252638,-0.001754339
78.80787,-0.02217667,-0.001113952,0.0219698,-0.001810025
78.84121,-0.02172478,-0.001158494,0.02144636,-0.001869451
78.87455,-0.02149268,-0.001184756,0.02120184,-0.001874155
78.90788,-0.02156068,-0.001172985,0.02127164,-0.001868311
78.94122,-0.02191746,-0.001152921,0.02163666,-0.001858853
78.97456,-0.02244251,-0.00112218,0.02217909,-0.001812051
79.00789,-0.02290587,-0.00106244,0.02269934,-0.001773133
79.04123,-0.02311269,-0.0010265,0.02293472,-0.001721054
79.07457,-0.02296973,-0.00103832,0.02286734,-0.001732595
79.1079,-0.02258327,-0.001093002,0.02251265,-0.001771089
79.14124,-0.02207669,-0.001166177,0.0219647,-0.001795566
79.17458,-0.02163609,-0.001201937,0.02146635,-0.001866395
79.20791,-0.02143651,-0.001186316,0.0212356,-0.00186927
79.24125,-0.02160868,-0.001178942,0.02130922,-0.001862333
79.27459,-0.02202241,-0.001144063,0.02170965,-0.001836549
79.30792,-0.02260182,-0.001102622,0.02218875,-0.001799995
79.34126,-0.02304128,-0.00106125,0.02265489,-0.001767123
79.3746,-0.02323019,-0.001024637,0.02287385,-0.00172928
79.40793,-0.02305052,-0.001038924,0.02279175,-0.001736819
79.44127,-0.02262129,-0.001085059,0.02242984,-0.001766037
79.47461,-0.02206687,-0.001167155,0.0219048,-0.001790413
79.50794,-0.02160156,-0.001193019,0.02147648,-0.001802074
79.54128,-0.02143662,-0.001184031,0.02129308,-0.001827309
79.57462,-0.02162252,-0.001175164,0.02142561,-0.001840431
79.60795,-0.02208363,-0.001142146,0.02179439,-0.001833669
79.64129,-0.02261986,-0.00109619,0.02227534,-0.001797014
79.67463,-0.0230837,-0.001061846,0.02266383,-0.001772695
79.70796,-0.02324378,-0.001019823,0.02280982,-0.001743947
79.7413,-0.02306053,-0.001044201,0.02265492,-0.001740141
79.77464,-0.02261539,-0.001094007,0.02224482,-0.00176508
79.80797,-0.02204405,-0.00115795,0.02176422,-0.00178671
79.84131,-0.02159902,-0.001193341,0.02139608,-0.001797231
79.87465,-0.02144229,-0.001186921,0.02127635,-0.001824758
79.90798,-0.02162793,-0.001170869,0.02144377,-0.001833808
79.94132,-0.02208309,-0.001133791,0.02187761,-0.001810551
79.97466,-0.02262822,-0.001093051,0.02237003,-0.001781189
80.00799,-0.02304727,-0.001060016,0.02273502,-0.001720526
80.04133,-0.02321159,-0.001023975,0.02285348,-0.001707732
80.07467,-0.02304627,-0.001039083,0.0226149,-0.0017405
80.108,-0.02259196,-0.001089156,0.02220056,-0.001776732
80.14134,-0.02206097,-0.001162899,0.02170809,-0.001796389
80.17468,-0.02165876,-0.001196835,0.02132047,-0.001853039
80.20801,-0.02149864,-0.001189245,0.02123653,-0.001860858
80.24135,-0.02167606,-0.0011676,0.02148326,-0.001833881
80.27469,-0.02209356,-0.001126092,0.02194878,-0.0018095
80.30802,-0.02260552,-0.001090306,0.02245139,-0.00177826
80.34136,-0.02301541,-0.001063614,0.02281726,-0.001711054
80.3747,-0.02312791,-0.001027925,0.02289316,-0.00171274
80.40803,-0.02290491,-0.001039191,0.02265551,-0.001733183
80.44137,-0.02247002,-0.001079979,0.0221656,-0.00176573
80.47471,-0.02198252,-0.001155487,0.02166275,-0.001785832
80.50804,-0.02160315,-0.001187948,0.02128163,-0.001803019
80.54138,-0.02153752,-0.001177245,0.0212029,-0.001827791
80.57472,-0.02174843,-0.001159894,0.02146763,-0.001835998
80.60805,-0.02219254,-0.001129609,0.02196477,-0.001810429
80.64139,-0.02269713,-0.001078634,0.02247937,-0.001784174
80.67473,-0.02299295,-0.00107668,0.0228542,-0.001711719
80.70806,-0.02300824,-0.001091552,0.02289828,-0.001712957
80.7414,-0.02278053,-0.001141773,0.02264647,-0.001745085
80.77474,-0.02234486,-0.001186562,0.0221677,-0.001773538
80.80807,-0.02184982,-0.001213211,0.02166533,-0.00180678
80.84141,-0.02153513,-0.001215965,0.02126947,-0.001851679
80.87475,-0.02149382,-0.001191885,0.02121906,-0.001849332
80.90808,-0.02178088,-0.001149712,0.02147372,-0.001847247
80.94142,-0.02226478,-0.001118496,0.02195678,-0.001806944
80.97476,-0.02273577,-0.001079458,0.02243699,-0.001771824
81.00809,-0.02303586,-0.001056204,0.02281384,-0.001705629
81.04143,-0.0230514,-0.001038288,0.02284026,-0.001709333
81.07477,-0.022745,-0.00106921,0.0225757,-0.001740384
81.1081,-0.02227059,-0.001090447,0.02208592,-0.001770199
81.14144,-0.0217652,-0.001153378,0.02159812,-0.001785857
81.17478,-0.02148953,-0.001181153,0.02129974,-0.001793264
81.20811,-0.0215011,-0.001174279,0.0213047,-0.001824096
81.24145,-0.02182799,-0.001134165,0.02159072,-0.001824383
81.27479,-0.02233417,-0.001098735,0.02204466,-0.001785487
81.30812,-0.02282787,-0.001054601,0.02252001,-0.001725696
81.34146,-0.02308543,-0.001006844,0.02280168,-0.001687897
81.3748,-0.02306724,-0.001012553,0.02279286,-0.001693161
81.40813,-0.02271287,-0.001038928,0.02252904,-0.001726935
81.44147,-0.02218557,-0.001110394,0.0220561,-0.001769949
81.47481,-0.02169333,-0.00115991,0.02163383,-0.001800516
81.50814,-0.02139963,-0.001181839,0.02136902,-0.001836149
81.54148,-0.02141885,-0.001172823,0.02138339,-0.001847467
81.57482,-0.02174459,-0.001153021,0.0216737,-0.001836991
81.60815,-0.02229245,-0.001102052,0.0221112,-0.00179439
81.64149,-0.02279356,-0.001068484,0.02252993,-0.001783561
81.67483,-0.02307944,-0.001015959,0.02274775,-0.001728573
81.70816,-0.0230535,-0.0010164,0.0227141,-0.001721291
81.7415,-0.0227074,-0.001037749,0.02236458,-0.001746681
81.77484,-0.02217312,-0.001110522,0.0219141,-0.00177417
81.80817,-0.02172362,-0.001160406,0.02150913,-0.00178928
81.84151,-0.02146975,-0.00116243,0.02128993,-0.001794158
81.87485,-0.02150577,-0.001156391,0.02142162,-0.001794398
81.90818,-0.0218481,-0.001130668,0.0217386,-0.001802802
81.94152,-0.02233085,-0.001094214,0.02222023,-0.00177826
81.97486,-0.0228077,-0.001072761,0.02264891,-0.001708799
82.00819,-0.02306103,-0.001012076,0.02282502,-0.001699659
82.04153,-0.02299553,-0.001010945,0.02271002,-0.001713556
82.07487,-0.02264216,-0.001043809,0.02231557,-0.00174504
82.1082,-0.02216091,-0.001098437,0.02182654,-0.001775697
82.14154,-0.02172545,-0.001148183,0.02142379,-0.001784379
82.17488,-0.02152334,-0.001152246,0.02119132,-0.001763412
82.20821,-0.02157958,-0.001154943,0.0213441,-0.001751136
82.24155,-0.0219318,-0.001133577,0.02174373,-0.001728003
82.27489,-0.02242708,-0.001086348,0.02226208,-0.001674893
82.30822,-0.02282655,-0.001076222,0.02266414,-0.001657079
82.34156,-0.02301112,-0.001097808,0.02284107,-0.00168103
82.3749,-0.02292456,-0.001111,0.02268663,-0.001697736
82.40823,-0.02256063,-0.00114806,0.02229995,-0.001737599
82.44157,-0.0220817,-0.001199479,0.02180742,-0.001791715
82.47491,-0.02166732,-0.001200067,0.02139422,-0.001790935
82.50824,-0.0214889,-0.001182089,0.02119284,-0.001765668
82.54158,-0.02163223,-0.001170521,0.02133978,-0.001757863
82.57492,-0.02199781,-0.00112529,0.02175856,-0.00170852
82.60825,-0.02244937,-0.001089315,0.02225916,-0.001683621
82.64159,-0.02285577,-0.001071754,0.02266954,-0.001656262
82.67493,-0.02296288,-0.001021961,0.02284595,-0.001645652
82.70826,-0.02280296,-0.001028065,0.02268755,-0.001637369
82.7416,-0.02240119,-0.001081507,0.02229296,-0.001674456
82.77494,-0.02191847,-0.001140975,0.02182512,-0.001727122
82.80827,-0.02156351,-0.001173712,0.02140578,-0.001758675
82.84161,-0.02141627,-0.001164257,0.02123067,-0.001749864
82.87495,-0.02160203,-0.001161556,0.02137317,-0.00174054
82.90828,-0.02201988,-0.001111678,0.02175501,-0.00170634
82.94162,-0.02251669,-0.001071293,0.0222554,-0.001682921
82.97496,-0.0228895,-0.001013188,0.02263426,-0.001650154
83.00829,-0.02301464,-0.001011379,0.02278522,-0.001663654
83.04163,-0.02282063,-0.001039443,0.02265143,-0.001715879
83.07497,-0.02238526,-0.001068153,0.02226292,-0.001742268
83.1083,-0.02189451,-0.001097445,0.02178791,-0.001770985
83.14164,-0.02153529,-0.001144449,0.02143882,-0.001788824
83.17498,-0.02142048,-0.001163731,0.0213282,-0.001781119
83.20831,-0.02162046,-0.001147294,0.0214996,-0.001747108
83.24165,-0.02209139,-0.00110522,0.02187291,-0.001712969
83.27499,-0.02259973,-0.001083283,0.02235238,-0.001689498
83.30832,-0.02296472,-0.001046797,0.02267424,-0.001654208
83.34166,-0.02304285,-0.001027903,0.02277544,-0.001668355
83.375,-0.02284258,-0.001039241,0.02257984,-0.001705903
83.40833,-0.02236708,-0.0010893,0.02221222,-0.001753517
83.44167,-0.02186874,-0.00116278,0.02178106,-0.00178935
83.475,-0.02151623,-0.001180366,0.02146578,-0.001779806
83.50834,-0.02141658,-0.001177312,0.02141714,-0.00175962
83.54168,-0.0216255,-0.001157114,0.02159985,-0.001744389
83.57501,-0.02209139,-0.001123497,0.02201923,-0.001709693
83.60835,-0.0225894,-0.00106486,0.02246396,-0.001667901
83.64169,-0.02296045,-0.001006084,0.02277419,-0.00165525
83.67502,-0.02302145,-0.001011064,0.02280238,-0.001680735
83.70836,-0.02282311,-0.001024224,0.02255566,-0.001723616
83.7417,-0.02235744,-0.001072064,0.02211929,-0.001754509
83.77503,-0.02189539,-0.001103048,0.021667,-0.001777519
83.80837,-0.02155043,-0.00113428,0.02137306,-0.001768552
83.84171,-0.02147485,-0.001147193,0.02135552,-0.001752733
83.87504,-0.02170442,-0.001133042,0.02162732,-0.00173135
83.90838,-0.02212505,-0.001102952,0.02205155,-0.001697168
83.94172,-0.02258133,-0.001084323,0.0225071,-0.001674446
83.97505,-0.02290884,-0.001066658,0.02278595,-0.001659582
84.00839,-0.0229796,-0.001039921,0.02278744,-0.001683583
84.04173,-0.02271133,-0.001049373,0.02250768,-0.001715986
84.07506,-0.02228269,-0.001074184,0.02204834,-0.001761669
84.1084,-0.02180785,-0.001100591,0.02160695,-0.001793535
84.14174,-0.02151256,-0.001132719,0.0213416,-0.001836476
84.17507,-0.02149168,-0.001153567,0.02134758,-0.001842889
84.20841,-0.021766,-0.001134926,0.02163939,-0.001835308
84.24175,-0.02217803,-0.001103835,0.02211694,-0.001792676
84.27508,-0.02264167,-0.001074295,0.02253656,-0.001763059
84.30842,-0.02290958,-0.001021076,0.02279807,-0.001717142
84.34176,-0.02290659,-0.001018357,0.02278379,-0.001715156
84.37509,-0.0226526,-0.001049249,0.02249995,-0.001751112
84.40843,-0.02220502,-0.00108005,0.02204158,-0.001777818
84.44177,-0.02181035,-0.001132772,0.0216047,-0.001783674
84.4751,-0.02154861,-0.001164114,0.02134527,-0.001787866
84.50844,-0.021557,-0.001158559,0.02134819,-0.001765008
84.54178,-0.02184014,-0.001124939,0.02164291,-0.001728947
84.57511,-0.0222824,-0.001091465,0.02210538,-0.001695412
84.60845,-0.0226593,-0.001068394,0.02252996,-0.001654005
84.64179,-0.02289348,-0.001027102,0.02277981,-0.001662404
84.67512,-0.02285144,-0.001027389,0.02278221,-0.001685672
84.70846,-0.02251241,-0.001065596,0.02248412,-0.001730276
84.7418,-0.02206504,-0.001094386,0.02204205,-0.001758593
84.77513,-0.02165275,-0.001141257,0.0216293,-0.001782986
84.80847,-0.02144197,-0.001173007,0.02138697,-0.001790244
84.84181,-0.02154641,-0.00114862,0.02139902,-0.00174958
84.87514,-0.02187429,-0.001120873,0.02166973,-0.001726317
84.90848,-0.02237093,-0.001085704,0.022106,-0.001695516
84.94182,-0.02277192,-0.001061865,0.0225093,-0.001672805
84.97515,-0.0229853,-0.001021948,0.02272555,-0.001660966
85.00849,-0.022887,-0.001031546,0.02270563,-0.001680919
85.04183,-0.02255335,-0.001045619,0.02238012,-0.001729849
85.07516,-0.02205521,-0.001097537,0.02195993,-0.001761254
85.1085,-0.02165025,-0.001160539,0.02156246,-0.001775535
85.14184,-0.02144276,-0.001164541,0.02136296,-0.001786443
85.17517,-0.02156004,-0.001157194,0.02143547,-0.001756897
85.20851,-0.02188634,-0.001123344,0.02176701,-0.001720882
85.24185,-0.02239097,-0.001083534,0.02218497,-0.001686347
85.27518,-0.02279619,-0.001062045,0.02256565,-0.001659261
85.30852,-0.02301586,-0.001042906,0.02271927,-0.001684951
85.34186,-0.02293098,-0.00101467,0.02258672,-0.001688758
85.37519,-0.0225818,-0.001081647,0.022296,-0.00174221
85.40853,-0.02211248,-0.001132139,0.02188609,-0.00175988
85.44187,-0.02168053,-0.001180533,0.02154547,-0.001782622
85.4752,-0.02147057,-0.001178916,0.02139038,-0.001769845
85.50854,-0.02159102,-0.001166481,0.02149977,-0.001744352
85.54188,-0.02196095,-0.001130272,0.02184178,-0.001715404
85.57521,-0.02244905,-0.001100458,0.02225786,-0.001687082
85.60855,-0.02285243,-0.001069386,0.02258694,-0.001665795
85.64189,-0.02301205,-0.001018463,0.02274311,-0.001668868
85.67522,-0.02291602,-0.001015858,0.02261565,-0.001697651
85.70856,-0.02256197,-0.001066455,0.02226649,-0.001751411
85.7419,-0.02209731,-0.001102389,0.02179141,-0.001781395
85.77523,-0.02170969,-0.001161657,0.02144422,-0.001794713
85.80857,-0.02151856,-0.001167967,0.02134698,-0.001822618
85.84191,-0.02164178,-0.001139982,0.02151384,-0.001812676
85.87524,-0.02198538,-0.00111982,0.02189536,-0.001817869
85.90858,-0.02242203,-0.001079123,0.02234609,-0.001757255
85.94192,-0.02274664,-0.001057577,0.02270567,-0.001709636
85.97525,-0.02291056,-0.001027875,0.02278423,-0.001697605
86.00859,-0.02277705,-0.001030662,0.02262923,-0.001718414
86.04193,-0.02245041,-0.001076671,0.02223311,-0.001763571
86.07526,-0.02203239,-0.001151058,0.02177433,-0.001776234
86.1086,-0.02171162,-0.001159884,0.02142885,-0.001790535
86.14194,-0.02156672,-0.00116215,0.02130039,-0.001771525
86.17527,-0.02170979,-0.001135013,0.02149597,-0.001733293
86.20861,-0.02206699,-0.001120073,0.02190274,-0.001711093
86.24195,-0.02249025,-0.00109004,0.02237901,-0.001679437
86.27528,-0.02280128,-0.001065462,0.0226958,-0.001654529
86.30862,-0.02287424,-0.001045594,0.02279026,-0.001682712
