Time,mass A x axis,mass B x axis
9.300944E+00,-1.62278E-02,1.94579E-02
9.334281E+00,-1.400577E-02,2.030873E-02
9.367618E+00,-1.400939E-02,2.168045E-02
9.400955E+00,-1.617951E-02,2.300592E-02
9.434291E+00,-1.975186E-02,2.373932E-02
9.467628E+00,-2.343689E-02,2.349785E-02
9.500965E+00,-2.618684E-02,2.221866E-02
9.534301E+00,-2.724427E-02,2.023878E-02
9.567638E+00,-2.630617E-02,1.799074E-02
9.600975E+00,-2.379218E-02,1.625841E-02
9.634312E+00,-2.053313E-02,1.573876E-02
9.667648E+00,-1.761062E-02,1.676758E-02
9.700985E+00,-1.614074E-02,1.92488E-02
9.734322E+00,-1.627225E-02,2.23827E-02
9.767658E+00,-1.780072E-02,2.50875E-02
9.800995E+00,-2.011151E-02,2.646655E-02
9.834332E+00,-2.23957E-02,2.612844E-02
9.867669E+00,-2.395223E-02,2.406271E-02
9.901005E+00,-2.445108E-02,2.076318E-02
9.934342E+00,-2.379269E-02,1.720049E-02
9.967679E+00,-2.236087E-02,1.449413E-02
1.000102E+01,-2.078433E-02,1.360838E-02
1.003435E+01,-1.97689E-02,1.502552E-02
1.006769E+01,-1.945219E-02,1.828651E-02
1.010103E+01,-1.975588E-02,2.228183E-02
1.013436E+01,-2.03E-02,2.567824E-02
1.01677E+01,-2.082766E-02,2.746025E-02
1.020104E+01,-2.109265E-02,2.722411E-02
1.023437E+01,-2.103922E-02,2.499041E-02
1.026771E+01,-2.076564E-02,2.129355E-02
1.030105E+01,-2.048128E-02,1.731439E-02
1.033438E+01,-2.048841E-02,1.431035E-02
1.036772E+01,-2.104954E-02,1.334377E-02
1.040106E+01,-2.20789E-02,1.474195E-02
1.043439E+01,-2.304289E-02,1.787908E-02
1.046773E+01,-2.340664E-02,2.168366E-02
1.050107E+01,-2.295723E-02,2.492766E-02
1.05344E+01,-2.166902E-02,2.669107E-02
1.056774E+01,-1.989817E-02,2.660702E-02
1.060108E+01,-1.814396E-02,2.470135E-02
1.063441E+01,-1.708485E-02,2.150227E-02
1.066775E+01,-1.713456E-02,1.818664E-02
1.070109E+01,-1.86326E-02,1.578884E-02
1.073442E+01,-2.116486E-02,1.504061E-02
1.076776E+01,-2.386471E-02,1.600941E-02
1.08011E+01,-2.586542E-02,1.821023E-02
1.083443E+01,-2.634493E-02,2.086739E-02
1.086777E+01,-2.514281E-02,2.308036E-02
1.090111E+01,-2.24754E-02,2.431445E-02
1.093444E+01,-1.912353E-02,2.431442E-02
1.096778E+01,-1.613796E-02,2.316267E-02
